"120326,202745,""Canales de reporte de contenidos inapropiados para menores"",""Todos los canales que ofrecemos a nuestros clientes para que puedan reportar/denunciar los contenidos inapropiados para menores. Pueden estar descritos en los terminos y condiciones publicados por cada operadora (OB) o ser denuncias de contenidos que el cliente considera inapropiados para el menor. Se especificará el nombre, tipo, descripción y url pública que confirma la existencia de esos canales."",teleSYGRIS_CANALES_DE_REPORTE_DE_CONTENIDO_202745,202774,NULL,0";;
"120326,202746,""Acciones/proyectos de concienciación/formación para fomentar el buen uso de internet y la tecnología por parte de los me"",""Se incluyen cursos/talleres/jornadas/contenidos/recursos/acciones de comunicación (on line/off line) etc… dirigidas tanto a menores como a adultos con el objetivo de darle las herramientas necesarias para que puedan sacar el maximo provecho de la tecnología y proteger al menor. Estas acciones pueden desarrollarse tanto via web, presencial y TV. Se especificará el nombre, tipo, descripción y cualquier evidencia  que confirme la existencia de esas acciones/proyectos."",teleSYGRIS_ACCIONESPROYECTOS_DE_CONCIENCIA_202746,202774,NULL,0";;
"120326,202747,""Alianzas con instituciones publico/privadas cuyo objetivo es la protección del menor"",""Se incluyen todas las alianzas que tenemos a nivel corporativo y local para proteger al Menor (Gobiernos, ONGs"; cuerpos y fuerzas de Seguridad del Estado;" Sectoriales etc..). Se especificará el nombre, tipo, descripción y cualquier evidencia  que confirme la existencia de estas alianzas."",teleSYGRIS_ALIANZAS_CON_INSTITUCIONES_PUBL_202747,202774,NULL,0"
120326,281605,Criticidad,Catálogo,teleSYGRIS_CRITICIDAD_281605,202563,284586,0;;
"120326,284685,""Plantillas emails Translations"",""Translations table for collection Plantillas emails"",teleSYGRIS_PLANTILLAS_EMAILS_TRANSLATIONS_284685,202563,NULL,1";;
"120326,303658,""Tipologias consultas comerciales"",,teleSYGRIS_TIPOLOGIAS_CONSULTAS_COMERCIALE_303658,202563,NULL,0";;
"120326,202566,""Canal Gestión Responsable"",,teleSYGRIS_CANAL_GESTION_RESPONSABLE_202566,202563,NULL,0";;
"120326,296269,""Emails del gestor"",,teleSYGRIS_EMAILS_DEL_GESTOR_296269,202563,NULL,0";;
"120326,281171,""Plantillas emails"",,teleSYGRIS_PLANTILLAS_EMAILS_281171,202563,284685,0";;
120326,287321,Delegaciones,,teleSYGRIS_DELEGACIONES_287321,202563,NULL,0;;
"120326,298606,""Enviar email"",,teleSYGRIS_ENVIAR_EMAIL_298606,202563,NULL,0";;
"120326,280965,""Logs de emails canal de negocio responsable"",,teleSYGRIS_LOGS_DE_EMAILS_CANAL_DE_NEGOCIO_280965,202563,NULL,0";;
"120326,284586,""Criticidad Translations"",""Translations table for collection Criticidad"",teleSYGRIS_CRITICIDAD_TRANSLATIONS_284586,202563,NULL,1";;
120326,208059,Temática,,teleSYGRIS_TEMATICA_208059,202563,219449,0;;
"120326,298225,""Reenviar consulta"",,teleSYGRIS_REENVIAR_CONSULTA_298225,202563,NULL,0";;
120326,202011,Ética,,teleSYGRIS_ETICA_202011,200930,NULL,0;;
120326,267644,Comentarios,,teleSYGRIS_COMENTARIOS_267644,200930,NULL,0;;
120326,220942,Ecovadis,,teleSYGRIS_ECOVADIS_220942,200673,NULL,0;;
"120326,237074,""Tipo Translations"",""Translations table for collection Tipo"",teleSYGRIS_TIPO_TRANSLATIONS_237074,200673,NULL,1";;
"120326,237075,""Subtipo Translations"",""Translations table for collection Subtipo"",teleSYGRIS_SUBTIPO_TRANSLATIONS_237075,200673,NULL,1";;
"120326,203541,""Satisfacción del proveedor"",""(Información sólo en años pares)"",teleSYGRIS_SATISFACCION_DEL_PROVEEDOR_203541,200673,NULL,0";;
"120326,249115,""Análisis de riesgos final"",""11º) Análisis de riesgos materializado, después de actualizar el paso 10"",teleSYGRIS_ANALISIS_DE_RIESGOS_FINAL_249115,200673,NULL,0";;
"120326,212004,""Catálogo de Riesgos"",""7º) Igual que el paso 6º. La colección es igual"",teleSYGRIS_CATALOGO_DE_RIESGOS_212004,200673,NULL,0";;
"120326,215844,""Selector de Aspectos Translations"",""Translations table for collection Selector de Aspectos"",teleSYGRIS_SELECTOR_DE_ASPECTOS_TRANSLATIO_215844,200673,NULL,1";;
"120326,215845,""Selector de LP Translations"",""Translations table for collection Selector de LP"",teleSYGRIS_SELECTOR_DE_LP_TRANSLATIONS_215845,200673,NULL,1";;
"120326,281396,""Joint Audit Cooperation"",,teleSYGRIS_JOINT_AUDIT_COOPERATION_281396,200673,NULL,0";;
"120326,214329,""Selector de Aspectos"",,teleSYGRIS_SELECTOR_DE_ASPECTOS_214329,200673,215844,0";;
"120326,281401,""Auditorías JAC Academy"",,teleSYGRIS_AUDITORIAS_JAC_ACADEMY_281401,200673,NULL,0";;
"120326,281404,""Encuestas a empleados"",,teleSYGRIS_ENCUESTAS_A_EMPLEADOS_281404,200673,NULL,0";;
"120326,202306,""Listado proveedores"",""8º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Listado con códigos SAC únicos, no el nombre del proveedor"",teleSYGRIS_LISTADO_PROVEEDORES_202306,200673,NULL,0";;
"120326,277318,""Otras auditorías locales"",,teleSYGRIS_OTRAS_AUDITORIAS_LOCALES_277318,200673,NULL,0";;
120326,201036,Proveedores,,teleSYGRIS_PROVEEDORES_201036,200673,NULL,0;;
"120326,209486,""Líneas de producto"",""Catálogo: LDP"",teleSYGRIS_LINEAS_DE_PRODUCTO_209486,200673,216246,0";;
"120326,213843,""Alternativa temporal"",""10º) Comprobar que se ha incluido nuevo año (trigger punto 9º). Análisis riesgos materializado con la query 303422"",teleSYGRIS_ALTERNATIVA_TEMPORAL_213843,200673,NULL,0";;
"120326,281427,""Indicadores JAC"",,teleSYGRIS_INDICADORES_JAC_281427,200673,NULL,0";;
"120326,210009,""Ponderación por países"",""3º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Listado países que aparecen en el estudio con ponderaciones"",teleSYGRIS_PONDERACION_POR_PAISES_210009,200673,NULL,0";;
120326,201819,Tipo,,teleSYGRIS_TIPO_201819,200673,237074,0;;
120326,201820,Subtipo,,teleSYGRIS_SUBTIPO_201820,200673,237075,0;;
"120326,201821,""Grupo proveedores"",""Catálogo: Listado grupo proveedores"",teleSYGRIS_GRUPO_PROVEEDORES_201821,200673,NULL,0";;
"120326,212317,""Análisis de riesgo por columnas"",""6º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Análisis de riesgo por aspectos de sostenibilidad"",teleSYGRIS_ANALISIS_DE_RIESGO_POR_COLUMNAS_212317,200673,NULL,0";;
"120326,214389,""Selector de LP"",,teleSYGRIS_SELECTOR_DE_LP_214389,200673,215845,0";;
"120326,211331,""Ponderación por aspectos"",""2º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Año único con ponderación por aspectos"",teleSYGRIS_PONDERACION_POR_ASPECTOS_211331,200673,NULL,0";;
"120326,211337,""Ponderación por producto e impacto"",""4º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Filtro 2 (tipo producto) y filtro 3 (impacto)"",teleSYGRIS_PONDERACION_POR_PRODUCTO_E_IMPA_211337,200673,NULL,0";;
"120326,207522,""Análisis Riesgo"",""5º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Listado subgrupos y concatenación. "",teleSYGRIS_ANALISIS_RIESGO_207522,200673,NULL,0";;
"120326,216246,""Líneas de producto Translations"",""Translations table for collection Líneas de producto"",teleSYGRIS_LINEAS_DE_PRODUCTO_TRANSLATIONS_216246,200673,NULL,1";;
"120326,216248,""Tipos de riesgo"",,teleSYGRIS_TIPOS_DE_RIESGO_216248,200673,216249,0";;
"120326,216249,""Tipos de riesgo Translations"",""Translations table for collection Tipos de riesgo"",teleSYGRIS_TIPOS_DE_RIESGO_TRANSLATIONS_216249,200673,NULL,1";;
"120326,202946,""Listado proveedores adjudicados"",""9º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Listado con los proveedores adjudicados"",teleSYGRIS_LISTADO_PROVEEDORES_ADJUDICADOS_202946,200673,NULL,0";;
"120326,202964,""Grupos de producto"",""1º) ACTUALIZAR EN ENERO CON LO QUE ENVÍEN. Listado con todos los grupos y subgrupos que intervienen"",teleSYGRIS_GRUPOS_DE_PRODUCTO_202964,200673,NULL,0";;
"120326,303586,""Empresas jurídicas para análisis riesgo"",""0º) Antes de cargar la lista de proveedores, comprobar que las jurídicas están en este catálogo"",teleSYGRIS_EMPRESAS_JURIDICAS_PARA_ANALISI_303586,200673,NULL,0";;
"120326,220908,""TOP Proveedores"",,teleSYGRIS_TOP_PROVEEDORES_220908,200673,NULL,0";;
"120326,222194,""Proveedores sociales"",,teleSYGRIS_PROVEEDORES_SOCIALES_222194,200673,NULL,0";;
"120326,297994,r_ene_semestre_de_estudio,""Define el trimestre predeterminado en la spáginas de energía, emisiones y compliance"",teleSYGRIS_R_ENE_SEMESTRE_DE_ESTUDIO_297994,199295,NULL,0";;
"120326,297996,Periodos-Entidades,""Exporta IDs de Periodos y entidades nuevas"",teleSYGRIS_PERIODOS_ENTIDADES_297996,199295,NULL,0";;
"120326,297998,r_ene_ano_entidadactivas,""Define las entidades activas por año en las páginas de energía y emisiones"",teleSYGRIS_R_ENE_ANO_ENTIDADACTIVAS_297998,199295,NULL,0";;
"120326,199700,""Agregación + Instalación"",,teleSYGRIS_AGREGACION_INSTALACION_199700,199295,NULL,0";;
"120326,298013,""Glosario de energía"",,teleSYGRIS_GLOSARIO_DE_ENERGIA_298013,199295,NULL,0";;
120326,215859,Intensidades,,teleSYGRIS_INTENSIDADES_215859,199295,NULL,0;;
"120326,207680,""Consumos valores id indicadores"",,teleSYGRIS_CONSUMOS_VALORES_ID_INDICADORES_207680,199295,NULL,0";;
"120326,208966,""Instalaciones Translations"",""Translations table for collection Instalaciones"",teleSYGRIS_INSTALACIONES_TRANSLATIONS_208966,199295,NULL,1";;
"120326,303951,""Glosario de Emisiones"",,teleSYGRIS_GLOSARIO_DE_EMISIONES_303951,199295,NULL,0";;
120326,207703,Instalaciones,,teleSYGRIS_INSTALACIONES_207703,199295,208966,0;;
"120326,260183,""Consumos Valores Testeo"",,teleSYGRIS_CONSUMOS_VALORES_TESTEO_260183,199295,NULL,0";;
"120326,207708,""Tipos consumo por instalaciones"",,teleSYGRIS_TIPOS_CONSUMO_POR_INSTALACIONES_207708,199295,NULL,0";;
"120326,199781,""Agregacion + Consumo"",,teleSYGRIS_AGREGACION_CONSUMO_199781,199295,NULL,0";;
"120326,215918,""Verificacion Emisiones"",,teleSYGRIS_VERIFICACION_EMISIONES_215918,199295,NULL,0";;
"120326,201598,""Tipo Consumo Translations"",""Translations table for collection Tipo Consumo"",teleSYGRIS_TIPO_CONSUMO_TRANSLATIONS_201598,199295,NULL,1";;
"120326,199307,""Tipo Consumo"",,teleSYGRIS_TIPO_CONSUMO_199307,199295,201598,0";;
"120326,199310,""Subtipo Consumo"",,teleSYGRIS_SUBTIPO_CONSUMO_199310,199295,201661,0";;
"120326,215186,""Emisiones Scope 2"",,teleSYGRIS_EMISIONES_SCOPE_2_215186,199295,NULL,0";;
"120326,199321,""Unidad de medida"",,teleSYGRIS_UNIDAD_DE_MEDIDA_199321,199295,NULL,0";;
"120326,201384,""Consumos Valores"",,teleSYGRIS_CONSUMOS_VALORES_201384,199295,NULL,0";;
"120326,201385,""Factores Conversion KWh"",,teleSYGRIS_FACTORES_CONVERSION_KWH_201385,199295,NULL,0";;
"120326,201386,""Factores emision"",,teleSYGRIS_FACTORES_EMISION_201386,199295,NULL,0";;
"120326,199601,""Tipo unidad de medida"",,teleSYGRIS_TIPO_UNIDAD_DE_MEDIDA_199601,199295,NULL,0";;
"120326,201661,""Subtipo Consumo Translations"",""Translations table for collection Subtipo Consumo"",teleSYGRIS_SUBTIPO_CONSUMO_TRANSLATIONS_201661,199295,NULL,1";;
"120326,187603,""Campos Electromagnéticos"",,teleSYGRIS_CAMPOS_ELECTROMAGNETICOS_187603,187602,NULL,0";;
"120326,187787,""Estaciones base"",,teleSYGRIS_ESTACIONES_BASE_187787,187601,NULL,0";;
120326,187789,Centrales,,teleSYGRIS_CENTRALES_187789,187601,NULL,0;;
"120326,187790,""Data Centers"",,teleSYGRIS_DATA_CENTERS_187790,187601,NULL,0";;
120326,187791,Oficinas,,teleSYGRIS_OFICINAS_187791,187601,NULL,0;;
"120326,187792,""Call Centers"",,teleSYGRIS_CALL_CENTERS_187792,187601,NULL,0";;
120326,187793,Tiendas,,teleSYGRIS_TIENDAS_187793,187601,NULL,0;;
120326,187794,Vehículos,,teleSYGRIS_VEHICULOS_187794,187601,NULL,0;;
120326,187795,Equipos,,teleSYGRIS_EQUIPOS_187795,187601,NULL,0;;
"120326,168999,""Ficha Medio Ambiente"",,teleSYGRIS_FICHA_MEDIO_AMBIENTE_168999,187562,NULL,0";;
"120326,281215,""Indicadores economia circular"",""Listado de indicadores usados en la página de medioambiente"",teleSYGRIS_INDICADORES_ECONOMIA_CIRCULAR_281215,187562,NULL,0";;
"120326,281220,""Economía circular"",""Colección base para la página de Medioambiente"",teleSYGRIS_ECONOMIA_CIRCULAR_281220,187562,NULL,0";;
"120326,187563,""Otros Medioambiente"",,teleSYGRIS_OTROS_MEDIOAMBIENTE_187563,187562,NULL,0";;
"120326,187565,""Consumo de Materiales y Recursos"",,teleSYGRIS_CONSUMO_DE_MATERIALES_Y_RECURSO_187565,187562,NULL,0";;
"120326,187594,""Gestión de residuos y aparatos en desuso"",,teleSYGRIS_GESTION_DE_RESIDUOS_Y_APARATOS__187594,187562,NULL,0";;
"120326,216779,""Subtipo Residuo Translations"",""Translations table for collection Subtipo Residuo"",teleSYGRIS_SUBTIPO_RESIDUO_TRANSLATIONS_216779,187562,NULL,1";;
"120326,216780,""Tipo Residuo Translations"",""Translations table for collection Tipo Residuo"",teleSYGRIS_TIPO_RESIDUO_TRANSLATIONS_216780,187562,NULL,1";;
"120326,216781,""Tipo Tratamiento Translations"",""Translations table for collection Tipo Tratamiento"",teleSYGRIS_TIPO_TRATAMIENTO_TRANSLATIONS_216781,187562,NULL,1";;
"120326,298192,r_med_entidadesactivas,""Define las entidades activas por año en las páginas de medioambiente y compliance"",teleSYGRIS_R_MED_ENTIDADESACTIVAS_298192,187562,NULL,0";;
"120326,216274,""Otros Medioambiente v2"",,teleSYGRIS_OTROS_MEDIOAMBIENTE_V2_216274,187562,NULL,0";;
"120326,216278,""Tipo Residuo"",,teleSYGRIS_TIPO_RESIDUO_216278,187562,216780,0";;
"120326,216279,""Subtipo Residuo"",,teleSYGRIS_SUBTIPO_RESIDUO_216279,187562,216779,0";;
"120326,216280,""Tipo Tratamiento"",,teleSYGRIS_TIPO_TRATAMIENTO_216280,187562,216781,0";;
"120326,216281,""Consumo residuos id indicadores"",,teleSYGRIS_CONSUMO_RESIDUOS_ID_INDICADORES_216281,187562,NULL,0";;
"120326,187609,""SISTEMA DE GESTIÓN AMBIENTAL"",,teleSYGRIS_SISTEMA_DE_GESTION_AMBIENTAL_187609,187562,NULL,0";;
"120326,216282,""Consumo residuos"",,teleSYGRIS_CONSUMO_RESIDUOS_216282,187562,NULL,0";;
"120326,187626,""Objetivos M.A"",,teleSYGRIS_OBJETIVOS_MA_187626,187562,NULL,0";;
"120326,189705,""Conversion Kwh"",,teleSYGRIS_CONVERSION_KWH_189705,187187,NULL,0";;
"120326,188967,""Entidad y año"",,teleSYGRIS_ENTIDAD_Y_ANO_188967,187187,NULL,0";;
120326,187182,Año,,teleSYGRIS_ANO_187182,187187,NULL,0;;
120326,187183,País,,teleSYGRIS_PAIS_187183,187187,201442,0;;
120326,187188,Entidad,,teleSYGRIS_ENTIDAD_187188,187187,NULL,0;;
120326,187189,Semestre,,teleSYGRIS_SEMESTRE_187189,187187,220593,0;;
"120326,219458,""Meses Translations"",""Translations table for collection Meses"",teleSYGRIS_MESES_TRANSLATIONS_219458,187187,NULL,1";;
120326,208712,Roles,,teleSYGRIS_ROLES_208712,187187,NULL,0;;
120326,202569,Fecha,,teleSYGRIS_FECHA_202569,187187,NULL,0;;
120326,202571,Meses,,teleSYGRIS_MESES_202571,187187,219458,0;;
120326,213081,Continentes,,teleSYGRIS_CONTINENTES_213081,187187,NULL,0;;
"120326,201071,""Entidades RRHH"",,teleSYGRIS_ENTIDADES_RRHH_201071,187187,NULL,0";;
"120326,280200,""Conversion Kwh 2018"",,teleSYGRIS_CONVERSION_KWH_2018_280200,187187,NULL,0";;
120326,187282,Conversion,,teleSYGRIS_CONVERSION_187282,187187,NULL,0;;
"120326,298397,""Conversión a euros"",""Conversión de monedas locales a euros para cada año"",teleSYGRIS_CONVERSION_A_EUROS_298397,187187,NULL,0";;
"120326,234415,""Semestre Total"",,teleSYGRIS_SEMESTRE_TOTAL_234415,187187,NULL,0";;
"120326,220593,""Semestre Translations"",""Translations table for collection Semestre"",teleSYGRIS_SEMESTRE_TRANSLATIONS_220593,187187,NULL,1";;
120326,200629,Permisos,,teleSYGRIS_PERMISOS_200629,187187,NULL,0;;
"120326,201442,""País Translations"",""Translations table for collection País"",teleSYGRIS_PAIS_TRANSLATIONS_201442,187187,NULL,1";;
"120326,211569,""Datos Infra Energia"",,teleSYGRIS_DATOS_INFRA_ENERGIA_211569,187180,NULL,0";;
"120326,188287,""Consumo Global Energia Renovable"",,teleSYGRIS_CONSUMO_GLOBAL_ENERGIA_RENOVABL_188287,187180,NULL,0";;
"120326,187785,""Grupos Electrógenos"",,teleSYGRIS_GRUPOS_ELECTROGENOS_187785,187180,NULL,0";;
"120326,187786,""Sitios Operativos en base a energía renovable"",,teleSYGRIS_SITIOS_OPERATIVOS_EN_BASE_A_ENE_187786,187180,NULL,0";;
"120326,187531,""Consumo Viajes"",,teleSYGRIS_CONSUMO_VIAJES_187531,187180,NULL,0";;
"120326,187788,""Número de equipos con gas refrigerante"",,teleSYGRIS_NUMERO_DE_EQUIPOS_CON_GAS_REFRI_187788,187180,NULL,0";;
"120326,187280,""Consumo Combustible"",,teleSYGRIS_CONSUMO_COMBUSTIBLE_187280,187180,NULL,0";;
"120326,187281,""Factor Combustible"",,teleSYGRIS_FACTOR_COMBUSTIBLE_187281,187180,NULL,0";;
"120326,187284,""Consumo Eléctrico"",,teleSYGRIS_CONSUMO_ELECTRICO_187284,187180,NULL,0";;
"120326,187805,""Unidades Combustible"",,teleSYGRIS_UNIDADES_COMBUSTIBLE_187805,187180,NULL,0";;
120326,187807,Combustible,,teleSYGRIS_COMBUSTIBLE_187807,187180,NULL,0;;
"120326,187557,""Factor Distancia Viajes"",,teleSYGRIS_FACTOR_DISTANCIA_VIAJES_187557,187180,NULL,0";;
"120326,187302,""Factor Consumo Eléctrico"",,teleSYGRIS_FACTOR_CONSUMO_ELECTRICO_187302,187180,NULL,0";;
"120326,187558,""Consumo Gas refrigerante"",,teleSYGRIS_CONSUMO_GAS_REFRIGERANTE_187558,187180,NULL,0";;
"120326,187559,""Factor Gas refrigerantes"",,teleSYGRIS_FACTOR_GAS_REFRIGERANTES_187559,187180,NULL,0";;
"120326,187307,""Consumo Energía renovable"",,teleSYGRIS_CONSUMO_ENERGIA_RENOVABLE_187307,187180,NULL,0";;
120326,187564,OPEX,,teleSYGRIS_OPEX_187564,187180,NULL,0;;
"120326,187309,""Consumo Vehículos"",,teleSYGRIS_CONSUMO_VEHICULOS_187309,187180,NULL,0";;
"120326,187310,""Factor Combustible Vehículos"",,teleSYGRIS_FACTOR_COMBUSTIBLE_VEHICULOS_187310,187180,NULL,0";;
"120326,280352,""Indicadores energía y emisiones"",,teleSYGRIS_INDICADORES_ENERGIA_Y_EMISIONES_280352,-1,NULL,0";;
120326,305719,u_rsc_lanzar_migracion_apolo,,teleSYGRIS_U_RSC_LANZAR_MIGRACION_APOLO_305719,-1,NULL,0;;
120326,216376,test,,teleSYGRIS_TEST_216376,-1,NULL,0;;
"120326,303423,""test riesgos"",,teleSYGRIS_TEST_RIESGOS_303423,-1,NULL,0";;
"120326,212938,""Area y pais para trigger"",,teleSYGRIS_AREA_Y_PAIS_PARA_TRIGGER_212938,-1,NULL,0";;
"120326,216321,""Clientes Promesa"",,teleSYGRIS_CLIENTES_PROMESA_216321,NULL,NULL,0";;
"120326,204295,""Principales servicios adjudicados a Proveedores Sociales"",""Listado de principales servicios adjudicados a Proveedores Sociales, en base al volumen de compras adjudicado por el Grupo Telefónica con impacto en el año presupuestario en curso"",teleSYGRIS_PRINCIPALES_SERVICIOS_ADJUDICAD_204295,NULL,NULL,0";;
120326,297739,buscador_abecedario,,teleSYGRIS_BUSCADOR_ABECEDARIO_297739,NULL,NULL,0;;
"120326,280353,""Indicadores medioambiente"",,teleSYGRIS_INDICADORES_MEDIOAMBIENTE_280353,NULL,NULL,0";;
"120326,280358,""Intensidades 2"",,teleSYGRIS_INTENSIDADES_2_280358,NULL,NULL,0";;
"120326,256038,""d_rrhh_tipo de baja global"",,teleSYGRIS_D_RRHH_TIPO_DE_BAJA_GLOBAL_256038,NULL,NULL,0";;
"120326,256039,""d_rrhh_tipo de alta global"",,teleSYGRIS_D_RRHH_TIPO_DE_ALTA_GLOBAL_256039,NULL,NULL,0";;
120326,299054,u_aliados_permitir_edicion,,teleSYGRIS_U_ALIADOS_PERMITIR_EDICION_299054,NULL,NULL,0;;
120326,280111,Queryrecursiva,,teleSYGRIS_QUERYRECURSIVA_280111,NULL,NULL,0;;
120326,298287,Useless,,teleSYGRIS_USELESS_298287,NULL,NULL,0;;
"120326,278326,""Conversor nombres cuarto nivel"",,teleSYGRIS_CONVERSOR_NOMBRES_CUARTO_NIVEL_278326,NULL,NULL,0";;
"120326,216375,""Query Análisis de riesgo - sólo lectura"",,teleSYGRIS_QUERY_ANALISIS_DE_RIESGO_SOLO_L_216375,NULL,NULL,0";;
"120326,219449,""Temática Translations"",""Translations table for collection Temática"",teleSYGRIS_TEMATICA_TRANSLATIONS_219449,NULL,NULL,1";;
120326,201018,RRHH,,teleSYGRIS_RRHH_201018,NULL,NULL,0;;
"120326,219450,""Relacion con tele"",,teleSYGRIS_RELACION_CON_tele_219450,NULL,219451,0";;
120326,216379,test_solo_lectura,,teleSYGRIS_TEST_SOLO_LECTURA_216379,NULL,NULL,0;;
"120326,219451,""Relacion con tele Translations"",""Translations table for collection Relacion con tele"",teleSYGRIS_RELACION_CON_tele_TRANSLA_219451,NULL,NULL,1";;
"120326,219452,""Listado paises Translations"",""Translations table for collection Listado paises"",teleSYGRIS_LISTADO_PAISES_TRANSLATIONS_219452,NULL,NULL,1";;
"120326,201035,""Seguridad y Salud"",,teleSYGRIS_SEGURIDAD_Y_SALUD_201035,NULL,NULL,0";;
120326,201037,Clientes,,teleSYGRIS_CLIENTES_201037,NULL,NULL,0;;
120326,201038,Económicos,,teleSYGRIS_ECONOMICOS_201038,NULL,NULL,0;;
"120326,259406,""Prueba genero"",,teleSYGRIS_PRUEBA_GENERO_259406,NULL,NULL,0";;
"120326,283727,""Test Import"",,teleSYGRIS_TEST_IMPORT_283727,NULL,NULL,0";;
"120326,259407,""Prueba Lanzador"",,teleSYGRIS_PRUEBA_LANZADOR_259407,NULL,NULL,0";;
120326,278100,prueba,,teleSYGRIS_PRUEBA_278100,NULL,NULL,0;;
120326,278357,Email,,teleSYGRIS_EMAIL_278357,NULL,NULL,0;;
"120326,222044,""Alternativa temporal - sólo lectura"",,teleSYGRIS_ALTERNATIVA_TEMPORAL_SOLO_LECTU_222044,NULL,NULL,0";;
"120326,291691,""borrar planificacion"",,teleSYGRIS_BORRAR_PLANIFICACION_291691,NULL,NULL,0";;
120326,248946,importacion,,teleSYGRIS_IMPORTACION_248946,NULL,NULL,0;;
120326,299144,etl_test,,teleSYGRIS_ETL_TEST_299144,NULL,NULL,0;;
"120326,283785,""Test asociate from Test Import"",,teleSYGRIS_TEST_ASOCIATE_FROM_TEST_IMPORT_283785,NULL,NULL,0";;
120326,202378,DDHH,,teleSYGRIS_DDHH_202378,NULL,NULL,0;;
120326,299147,etl_dummy,,teleSYGRIS_ETL_DUMMY_299147,NULL,NULL,0;;
120326,299148,etl_out,,teleSYGRIS_ETL_OUT_299148,NULL,NULL,0;;
120326,209041,Reputación,,teleSYGRIS_REPUTACION_209041,NULL,NULL,0;;
120326,299159,etl_out_2,,teleSYGRIS_ETL_OUT_2_299159,NULL,NULL,0;;
"120326,280218,""Ajustes cuadro medioambiente"",,teleSYGRIS_AJUSTES_CUADRO_MEDIOAMBIENTE_280218,NULL,NULL,0";;
"120326,208038,""Listado paises"",,teleSYGRIS_LISTADO_PAISES_208038,NULL,219452,0";;
"120326,284839,""Borrador ID"",,teleSYGRIS_BORRADOR_ID_284839,NULL,NULL,0";;
"120326,187815,""Encuesta medio ambiente 2017"",,teleSYGRIS_ENCUESTA_MEDIO_AMBIENTE_2017_187815,NULL,NULL,0";;
"120326,256172,""prueba envío email"",,teleSYGRIS_PRUEBA_ENVIO_EMAIL_256172,NULL,NULL,0";;
120326,255149,Trimestres,,teleSYGRIS_TRIMESTRES_255149,NULL,NULL,0;;
120326,189883,Ratios,,teleSYGRIS_RATIOS_189883,NULL,NULL,0;;
120326,285628,caracola,,teleSYGRIS_CARACOLA_285628,NULL,NULL,0;;
"120326,274109,""Prueba enviar email nueva config"",,teleSYGRIS_PRUEBA_ENVIAR_EMAIL_NUEVA_CONFI_274109,NULL,NULL,0";;
"120326,215749,""Calidad de la red"",,teleSYGRIS_CALIDAD_DE_LA_RED_215749,NULL,NULL,0";;
"120326,249286,""Datos cabecera"",,teleSYGRIS_DATOS_CABECERA_249286,NULL,NULL,0";;
"120326,212936,""Area para triggers"",,teleSYGRIS_AREA_PARA_TRIGGERS_212936,NULL,NULL,0";;
"120326,212939,""Datos de contacto"",,teleSYGRIS_DATOS_DE_CONTACTO_212939,NULL,NULL,0";;
"120326,280526,""Indicadores medioambiente cuadro de mando"",,teleSYGRIS_INDICADORES_MEDIOAMBIENTE_CUADR_280526,NULL,NULL,0";;
"120326,234446,""Prueba fallos"",,teleSYGRIS_PRUEBA_FALLOS_234446,NULL,NULL,0";;
120326,201171,Indicadores,,teleSYGRIS_INDICADORES_201171,NULL,NULL,0;;
"120326,269270,""Permisos exportaciones RRHH"",,teleSYGRIS_PERMISOS_EXPORTACIONES_RRHH_269270,NULL,NULL,0";;
120326,200674,Plantilla,,teleSYGRIS_PLANTILLA_200674,NULL,NULL,0;;
120326,201198,Clientes-CHURN,,teleSYGRIS_CLIENTES_CHURN_201198,NULL,NULL,0;;
"120326,280049,""u_rhh_carga_indicadores PRUEBA"",,teleSYGRIS_U_RHH_CARGA_INDICADORES_PRUEBA_280049,NULL,NULL,0";;
"120326,201203,""RRHH por paises"",,teleSYGRIS_RRHH_POR_PAISES_201203,NULL,NULL,0";;
273818,304774,u_rrhh_información_enviar_rsc,,teleRRHH_U_RRHH_INFORMACION_ENVIAR_RSC_304774,304776,NULL,0;;
273818,304775,u_rrhh_lanzar_trigger_migracion,,teleRRHH_U_RRHH_LANZAR_TRIGGER_MIGRACION_304775,304776,NULL,0;;
"273818,301476,""Indicadores calculados_apolo_rsc"",,teleRRHH_INDICADORES_CALCULADOS_APOLO_RSC_301476,301477,NULL,0";;
"273818,301478,""d_nuevos indicadores_rsc"",,teleRRHH_D_NUEVOS_INDICADORES_RSC_301478,301477,NULL,0";;
273818,301561,Indicadores_apolo_rsc_limit_año,,teleRRHH_INDICADORES_APOLO_RSC_LIMIT_ANO_301561,301477,NULL,0;;
"273818,280650,""Plantilla Unica Informacion Solicitada"",,teleRRHH_PLANTILLA_UNICA_INFORMACION_SOLIC_280650,296040,NULL,0";;
"273818,296041,""Versiones Plantilla Única"",,teleRRHH_VERSIONES_PLANTILLA_UNICA_296041,296040,NULL,0";;
"273818,296331,""Tipo de modificacion"",,teleRRHH_TIPO_DE_MODIFICACION_296331,296040,NULL,0";;
