App_oid,Collection_oid,Field_id,Name,Datatype_id,Description,Required,Calculated,Formula,Translatable
"120326,187563,4986,""En caso de sanciones e infracciones ambientales"",1,""En caso de haberse recibido sanciones e infracciones ambientales, se debe cumplimentar y adjuntar el fichero Datos sanciones."",0,0,,0"
"120326,187564,9767,""Precio medio de la energía (a precio de mercado) calculado"",506,,0,1,indicator_value(154588),0"
"120326,187564,4847,""Precio medio de la energía (a precio de mercado)"",506,,0,0,,0"
120326,187564,4845,Sociedad,501,,0,0,,0
120326,187564,4844,Periodo,500,,0,0,,0
120326,187564,4843,Año,491,,0,0,,0
"120326,187564,9766,""Opex de electricidad calculado"",329,,0,1,indicator_value(154596),0"
"120326,187564,4846,""Opex de electricidad"",329,,0,0,,0"
"120326,187564,9770,""Entidad oid"",1,,0,1,network['Network_oid'],0"
"120326,187564,9771,""Periodo oid"",1,,0,1,period['Period_oid'],0"
120326,187565,4959,Papel,516,,0,0,,0
"120326,187565,4960,""Papel Oficinas"",516,,0,0,,0"
"120326,187565,4961,""Papel Facturas"",516,,0,0,,0"
120326,187565,4962,Agua,516,,0,0,,0
"120326,187565,4887,""Papel Reciclado Oficinas"",503,""Cantidad de papel reciclado comprado en el año para su consumo en oficinas. Por papel reciclado se entiende aquel que proviene de fibras recicladas, es decir no vírgenes, al menos en un 70%."",0,0,,0"
"120326,187565,4890,""Papel Blanco Certificado Oficinas"",503,""Cantidad de papel blanco o de fibra virgen de oficinas certificado que garantice que proviene de fuentes sostenibles como FSC, PEFC."",0,0,,0"
"120326,187565,4891,""Papel Blanco No Certificado Oficinas"",503,""Cantidad de papel blanco o de fibra virgen no certificado comprado en el año para su consumo en oficinas."",0,0,,0"
"120326,187565,4892,""Consumo total de Papel"",503,,0,1,[4893]+[4894],0"
"120326,187565,4893,""Consumo Papel Oficinas"",503,,0,1,[4887]+[4890]+[4891],0"
"120326,187565,4894,""Consumo Papel Facturas"",503,,0,1,[4895]+[4896]+[4897],0"
"120326,187565,4895,""Papel Reciclado Facturas"",503,""Cantidad de papel reciclado comprado en el año para su consumo en facturas. Por papel reciclado se entiende aquel que proviene de fibras recicladas, es decir no vírgenes, al menos en un 70%."",0,0,,0"
"120326,187565,4896,""Papel Certificado Facturas"",503,""Cantidad de papel blanco o de fibra virgen de facturas certificado que garantice que proviene de fuentes sostenibles como FSC, PEFC."",0,0,,0"
"120326,187565,4897,""Papel No Certificado Facturas"",503,""Cantidad de papel blanco o de fibra virgen no certificado comprado en el año para su consumo en facturas."",0,0,,0"
"120326,187565,4940,""Consumo de Agua"",502,""Total del agua consumida en las dependencias de Telefónica en el país durante el periodo. Incluye el consumo en sanitarios y climatización, principalmente se produce en oficinas, tiendas y en edificios técnicos. Para los períodos en que aún no se tenga el dato, por ciclos de facturación principalmente, el dato se bebe estimar teniendo en cuenta el comportamiento del indicador en el año y los datos de mismo período para el año anterior. Las estimaciones se deben aclarar en el campo a continuación. Ver documento ""Cálculo consumo de agua"" haciendo clic aquí"",0,0,,0"
120326,187565,4884,Sociedad,501,,0,0,,0
120326,187565,4883,Periodo,500,,0,0,,0
"120326,187565,5225,Año,491,,0,1,""parent_field(""187189"", ""4698"")"",0"
"120326,187565,4888,""Nº Clientes Factura Electrónica"",4,""Indicar el número de clientes con facturas sin papel o electrónicas."",0,0,,0"
"120326,187565,4889,""Nº Facturas Electrónicas emitidas"",4,""No se está pidiendo el número de clientes que tienen este servicio de factura electrónica, sino el número total de facturas electrónicas emitidas en el periodo."",0,0,,0"
"120326,187565,4898,""Papel reciclado (%)"",4,,0,1,([4887]+[4895])/[4892]*100,0"
"120326,187565,4899,""Papel certificado Oficinas (%)"",4,,0,1,[4890]/[4893]*100,0"
"120326,187565,7046,""Papel certificado Facturas (%)"",4,,0,1,[4896]/[4894]*100,0"
"120326,187565,7047,""Papel certificado (%)"",4,,0,1,([4890]+[4896])/[4892]*100,0"
"120326,187565,4983,""Por favor, aclarar la obtención de las estimaciones del consumo de agua:"",2,,0,0,,0"
"120326,187594,4928,""Residuos NO RAEE"",516,,0,0,,0"
"120326,187594,4929,""Papel y Cartón"",516,,0,0,,0"
"120326,187594,4930,""Cables, Tuberías y Metales"",516,,0,0,,0"
120326,187594,4931,Baterías,516,,0,0,,0
120326,187594,4932,Fluorescentes,516,,0,0,,0
"120326,187594,4933,""Residuos RAEE"",516,,0,0,,0"
"120326,187594,4934,""RAEE Operaciones"",516,,0,0,,0"
"120326,187594,4935,""RAEE Oficinas"",516,,0,0,,0"
"120326,187594,4936,""Teléfonos Móviles de Clientes"",516,,0,0,,0"
"120326,187594,4937,""RAEE Clientes (excepto teléfonos móviles)"",516,,0,0,,0"
"120326,187594,4938,""Aceites Usados"",516,,0,0,,0"
"120326,187594,4939,""Transformadores que contienen PCB"",516,,0,0,,0"
"120326,187594,4903,""Papel y Cartón (Reciclaje)"",503,""Indicar la cantidad de residuos de papel y cartón enviados a reciclaje. Se generan fundamentalmente en oficinas, tiendas y actividades logísticas y deben ser enviados a reciclaje por un Gestor calificado."",0,0,,0"
"120326,187594,4904,""Papel y Cartón (Vertedero e Incineración)"",503,""Indicar la cantidad de residuos de papel y cartón enviados a vertedero o incineración. Estos residuos se generan fundamentalmente en oficinas, tiendas y actividades logísticas. En caso de estimarse, indicar en el campo de notas la forma de calcularlo (porcentaje, ratio, frecuencia por tipo de sitio, etc)."",0,0,,0"
"120326,187594,4905,""Cables, Tuberías y Metales (Reciclaje)"",503,""Indicar la cantidad de residuos de cables, tuberías y metales enviados a reciclaje. Se generan en Construcción y Mantenimiento residuos de cables, tuberías de canalizaciones, hierro y otros metales provenientes de operaciones, red y planta telefónica."",0,0,,0"
"120326,187594,4906,""Cables, Tuberías y Metales (Vertedero e Incineración)"",503,""Indicar la cantidad de residuos de cables, tuberías y metales enviados a vertedero o incineración. Se generan en construcción y mantenimiento.Residuos de cables, tuberías de canalizaciones, hierro y otros metales provenientes de operaciones, red y planta telefónica. En caso de estimarse, indicar en el campo de notas la forma de calcularlo (porcentaje, ratio, frecuencia por tipo de sitio, etc)."",0,0,,0"
"120326,187594,4907,""Baterías (Reciclaje)"",503,""Indicar la cantidad de los residuos de baterías enviados a reciclaje. Provenientes de las instalaciones de Telefónica (salas de baterías, grupos electrógenos, armarios de intemperie)."",0,0,,0"
"120326,187594,4908,""Baterías (Vertedero e Incineración)"",503,""Indicar la cantidad de los residuos de baterías enviadas a vertedero o incineración. Provenientes de las instalaciones de Telefónica(salas de batería, grupos electrógenos, armarios de intemperie, etc)."",0,0,,0"
"120326,187594,4909,""Fluorescentes (Reciclaje)"",503,""Indicar la cantidad de residuos de luces fluorescentes enviados a reciclaje. Provenientes de cambio o sustitución en edificios, tiendas, oficinas y sitios técnicos."",0,0,,0"
"120326,187594,4910,""Fluorescentes (Vertedero e Incineración)"",503,""Indicar la cantidad de residuos de luces fluorescentes enviados a vertedero o incineración. Provenientes de cambio o sustitución en edificios, tiendas, oficinas y sitios técnicos."",0,0,,0"
"120326,187594,4911,""RAEE Operaciones (Reciclaje)"",503,""RAEEs del mantenimiento de operaciones, de la planta de telefonía fija y móvil (antenas, equipos de transmisión, conmutación, tarjetas) gestionados para su reciclaje."",0,0,,0"
"120326,187594,4912,""RAEE Operaciones (Reúso)"",503,""RAEEs provenientes del mantenimiento de operaciones, de la planta de telefonía fija y móvil (antenas, equipos de transmisión, conmutación, tarjetas), para su reúso."",0,0,,0"
"120326,187594,4913,""RAEE Operaciones (Vertedero o incineración)"",503,""RAEEs provenientes del mantenimiento de operaciones, de la planta de telefonía fija y móvil (antenas, equipos de transmisión, conmutación, tarjetas), para vertedero o incineración."",0,0,,0"
"120326,187594,4914,""RAEE Oficinas (Reciclaje)"",503,""RAEE de oficinas o tiendas que se gestionaron en el año, por ejemplo ordenadores y teléfonos de empleados, para su reciclaje."",0,0,,0"
"120326,187594,4915,""RAEE Oficinas (Reúso)"",503,""RAEEs de oficinas o tiendas que se gestionaron en el año, por ejemplo ordenadores y teléfonos de empleados, para su reúso posterior."",0,0,,0"
"120326,187594,4916,""RAEE Oficinas (Vertedero o incineración)"",503,""RAEE de oficinas o tiendas que se gestionaron en el año, por ejemplo ordenadores y teléfonos de empleados, para su envío a vertedero o incineración."",0,0,,0"
"120326,187594,4917,""RAEE Oficinas (Donación)"",503,""RAEE de oficinas o tiendas que se gestionaron en el año, por ejemplo ordenadores y teléfonos de empleados, para su donación."",0,0,,0"
"120326,187594,4918,""Teléfonos Móviles de Clientes (Reciclaje)"",503,""Número de aparatos móviles que se han tratado en un proceso de Telefónica como residuo y se han enviado a reciclaje."",0,0,,0"
"120326,187594,4919,""Teléfonos Móviles de Clientes (Reúso)"",503,""Número de aparatos móviles que se han tratado en un proceso de Telefónica, en el reúso “refurbish” o reparación, para darle otro uso posterior."",0,0,,0"
"120326,187594,4920,""RAEE Clientes, excepto telefónos móviles (Reciclaje)"",503,""RAEEs distintos de los teléfonos móviles provenientes de los clientes para su reciclaje.Por ejemplo: teléfonos fijos, centralitas y routers. No se incluyen aquí los terminales móviles de los clientes."",0,0,,0"
"120326,187594,4921,""RAEE Clientes, excepto telefónos móviles (Reúso)"",503,""RAEEs distintos de los teléfonos móviles provenientes de los clientes, para reúso.Ejemplo: teléfonos fijos, centralitas y routers. No se incluyen aquí los terminales móviles de los cliente."",0,0,,0"
"120326,187594,4926,""Cantidad de residuos “transformadores que contienen PCB” entregado a gestor autorizado para su tratamiento y disposición"",503,""Peso en KG de transformadores eléctricos “contaminados con PCB” que han sido gestionados por gestores autorizados para su tratamiento y disposición final."",0,0,,0"
"120326,187594,5227,""Consumo Papel y Cartón"",503,,0,1,[4903]+[4904],0"
"120326,187594,5228,""Consumo Cables, Tuberías y Metales"",503,,0,1,[4905]+[4906],0"
"120326,187594,5229,""Consumo Baterías"",503,,0,1,[4907]+[4908],0"
"120326,187594,5230,""Consumo Fluorescentes"",503,,0,1,[4909]+[4910],0"
"120326,187594,5231,""Consumo Residuos NO RAEE"",503,,0,1,[5227]+[5228]+[5229]+[5230],0"
"120326,187594,5232,""Consumo Residuos RAEE"",503,,0,1,[5233]+[5234]+[5235]+[5236],0"
"120326,187594,5233,""Consumo RAEE Operaciones"",503,,0,1,[4911]+[4912]+[4913],0"
"120326,187594,5234,""Consumo RAEE Oficinas"",503,,0,1,[4914]+[4915]+[4916]+[4917],0"
"120326,187594,5235,""Consumo Teléfonos Móviles de Clientes"",503,,0,1,[4918]+[4919],0"
"120326,187594,5236,""Consumo RAEE Clientes (excepto teléfonos móviles)"",503,,0,1,[4920]+[4921],0"
120326,187594,5238,Residuos,503,,0,1,[5231]+[5232],0
"120326,187594,7050,""Aceites Usados (Reciclaje) (Ton)"",503,,0,1,[4922]*0.008905,0"
"120326,187594,7051,""Aceites Usados (Vertederos e Incineración) (Ton)"",503,,0,1,[4923]*0.008905,0"
"120326,187594,4922,""Aceites Usados (Reciclaje)"",502,""Cantidad de residuos de aceite generados durante este año en actividades de mantenimiento y que han sido gestionados por gestores autorizados para su reciclaje."",0,0,,0"
"120326,187594,4923,""Aceites Usados (Vertederos e Incineración)"",502,""Cantidad de residuos de aceite generados durante este año en actividades de mantenimiento y que han sido gestionados por gestores autorizados, para su eliminación en vertedero o incineración."",0,0,,0"
"120326,187594,5237,""Consumo Aceites Usados"",502,,0,1,[4922]+[4923],0"
120326,187594,4902,Sociedad,501,,0,0,,0
120326,187594,4901,Periodo,500,,0,0,,0
"120326,187594,5226,Año,491,,0,1,""parent_field(""187189"", ""4698"")"",0"
"120326,187594,4924,""Nº de Transformadores que contienen PCB"",3,""Cantidad de transformadores eléctricos que contienen bifenilos policlorados (PCB) durante este año. La determinación de contenido de PCB se puede obtener mediante el análisis cualitativo y/o cuantitativo del aceite dieléctrico, o por información del fabricante del equipo o del aceite con que se realizan los mantenimientos (rellenado de equipos). "
"Se deben tener en cuenta los criterios para determinar el contenido de PCB en transformadores eléctricos según la legislación local vigente, de existir."",0,0,,0"
"120326,187594,4925,""Nº de Transformadores que contienen PCB entregados a un gestor autorizado"",3,""Cantidad (No. de unidades) de transformadores eléctricos “contaminados con PCB” que han sido gestionados por gestores autorizados para su tratamiento y disposición final."",0,0,,0"
"120326,187594,4927,""Tipo de tratamiento:"",2,,0,0,,0"
"120326,187594,7052,""Consumo Aceites Usados (Ton)"",1,,0,1,""[7050] + [7051]"",0"
120326,187603,4944,Sociedad,501,,0,0,,0
120326,187603,4945,Periodo,500,,0,0,,0
"120326,187603,4943,""Informe de cumplimiento con normativa vigente y/o ICNIRP"",330,""Adjuntar informe con los resultados de las mediciones realizadas (consolidado), indicando el porcentaje de las mismas que cumple con los niveles máximos permitidos por la legislación vigente en el país y/o ICNIRP.En los países donde se exija enviar un informe anual al ente regulador, se puede adjuntar el mismo (si no cuenta con la información de porcentaje de cumplimiento, se debe incluir)."",0,0,,0"
"120326,187603,4942,""Gasto e inversión en medición de CEM"",329,""Puede ser tanto en nuevas estaciones, antes de poner en marcha como en las instalaciones existentes en las que se han tomado medidas para la supervisión periódica, por lo que OPEX y CAPEX están ambos indicados, ya que puede ser a la vez."",0,0,,0"
"120326,187603,4941,""Nº de mediciones de campos electromagnéticos"",3,""Mediciones llevadas a cabo por personal especializado, ya sea propia empresa, contratado o administración pública. Será antes de la puesta en marcha de estación base o como parte de revisiones de mantenimiento periódicas. Requerido por la regulación."",0,0,,0"
"120326,187609,4963,""SISTEMA DE GESTIÓN AMBIENTAL"",516,,0,0,,0"
120326,187609,4968,Sociedad,501,,0,0,,0
120326,187609,4967,Año,491,,0,0,,0
"120326,187609,4966,""Alcance del certificado (adjuntar pdf)"",327,,0,0,,0"
"120326,187609,4964,""¿La empresa tiene un Sistema de Gestión ambiental certificado conforme a ISO 14001?"",324,,0,0,,0"
"120326,187609,4965,""Fecha de Vencimiento"",6,,0,0,,0"
120326,187626,4979,Sociedad,501,,0,0,,0
"120326,187626,4971,""Año base"",491,,0,0,,0"
"120326,187626,4972,""Año previsto de cumplimiento"",491,,0,0,,0"
"120326,187626,4980,""Fotografía (en caso de que aplique)"",330,,0,0,,0"
"120326,187626,4978,""Reducción de costes para la empresa (en euros) gracias al objetivo - (si fuera aplicable)"",329,,0,0,,0"
"120326,187626,4974,""Aspecto ambiental asociado"",2,,0,0,,0"
"120326,187626,4976,""Recursos necesarios ($, humanos, materiales,…)"",2,,0,0,,0"
"120326,187626,4981,""Otros Datos Disponibles (en caso de que aplique)"",2,,0,0,,0"
"120326,187626,4973,""Objetivo ambiental"",1,,0,0,,0"
"120326,187626,4975,""Áreas responsables y participantes"",1,,0,0,,0"
"120326,187626,4977,""Indicador ambiental asociado al objetivo (por ejemplo, kg  de residuo papel)"",1,,0,0,,0"
120326,187785,5003,Sociedad,501,,0,0,,0
120326,187785,9272,Semestre,500,,0,0,,0
120326,187785,5004,Instalación,493,,0,0,,0
120326,187785,5002,Año,491,,0,0,,0
120326,187785,7032,País,490,,0,0,,0
"120326,187785,5005,""Número de Grupos Electrógenos"",3,,0,0,,0"
120326,187786,5007,Sociedad,501,,0,0,,0
120326,187786,9314,Semestre,500,,0,0,,0
120326,187786,5006,Año,491,,0,0,,0
120326,187786,7033,País,490,,0,0,,0
"120326,187786,5224,""Nº de sitios operativos en base a energía renovable"",3,,0,1,[5008]+[5009]+[5010]+[5011]+[5012]+[5013],0"
"120326,187786,5008,""Nº de sitios operativos en base a energía Eólica"",3,""Número de sitios basados en energía eólica"",0,0,,0"
"120326,187786,5009,""Nº de sitios operativos en base a energía Solar"",3,""Número de sitios basados en energía solar"",0,0,,0"
"120326,187786,5010,""Nº de sitios operativos en base a energía Eólica + Solar"",3,""Número de sitios basado en energía eólica + solar"",0,0,,0"
"120326,187786,5011,""Nº de sitios operativos en base a energía Sistemas Híbridos"",3,""Número de sitios basado en sistemas de energía híbridos"",0,0,,0"
"120326,187786,5012,""Nº de sitios operativos en base a energía Celdas de Combustible"",3,""Número de sitios basado en celdas de combustible"",0,0,,0"
"120326,187786,5013,""Nº de sitios operativos en base a energía Otros sistemas renovables"",3,""Número de sitios basado en otros sistemas renovables"",0,0,,0"
"120326,187787,5048,""Número de Estaciones base por Modelo de Construcción"",516,,0,0,,0"
"120326,187787,5049,""Número de Estaciones base por Localización"",516,,0,0,,0"
"120326,187787,5050,""Número de Estaciones base con Contrato de Alquiler"",516,,0,0,,0"
"120326,187787,5051,""Número de estaciones base alimentadas con energía renovable"",516,,0,0,,0"
"120326,187787,5052,""Metros cuadrados"",516,,0,0,,0"
"120326,187787,5053,""Rental Opex"",516,,0,0,,0"
120326,187787,5017,Sociedad,501,,0,0,,0
120326,187787,5016,Año,491,,0,0,,0
"120326,187787,5246,""OPEX de Renta de estaciones base"",329,,0,1,[5046]+[5047],0"
"120326,187787,5046,""Opex de renta de los terrenos / espacios"",329,""Coste total de la renta de los terrenos/espacios"",0,0,,0"
"120326,187787,5047,""Opex de renta de la infraestructura Telecom"",329,""Coste total de la renta de la infraestructura de Telecom"",0,0,,0"
"120326,187787,5245,""Metros cuadrados en estaciones base"",4,,0,1,[5044]+[5045],0"
"120326,187787,5044,""Metros cuadrados en estaciones base propias"",4,""Superficie horizontal ocupada en estaciones base propias y alquiladas"",0,0,,0"
"120326,187787,5045,""Metros cuadrados en estaciones base alquiladas"",4,""Superficie horizontal ocupada en estaciones base arrendadas por Telefónica"",0,0,,0"
"120326,187787,5240,""Por modelo de construcción"",3,,0,1,[5023]+[5024]+[5025]+[5026],0"
"120326,187787,5241,""Número de sitios greenfield"",3,,0,1,[5023]+[5024],0"
"120326,187787,5242,""Por localización"",3,,0,1,[5027]+[5028],0"
"120326,187787,5243,""Total Número de estaciones base con contrato de alquiler"",3,,0,1,[5033]+[5034]+[5035]+[5036]+[5037],0"
"120326,187787,5244,""Total Número de estaciones base alimentadas con energía renovable"",3,,0,1,[5038]+[5039]+[5040]+[5041]+[5042]+[5043],0"
